smiles,iron_reactive
CC(=CCC/C(=C/CC/C(=C/CS[P@@](=O)(O)OP(=O)(O)O)/C)/C)C,1
C1=C([C@@H](NC(=O)N1)O)F,1
c1c(c(nc(n1)C(F)(F)F)N)CO[P@](=O)(O)OP(=O)(O)O,1
CC#CC[Se]c1ccc(cc1)S(=O)(=O)N,1
c1cc(ccc1S(=O)(=O)N)[Se]C2CCCCC2,1
c1ccc(c(c1)CNC(=O)c2ccc(cc2)S(=O)(=O)N)F,1
CCOP(=S)(OCC)Oc1ccc(cc1)[S@](=O)C,1
c1ccc(cc1)C[C@@H](C(=O)N[C@H]2CCS[C@H]3CCC[C@H](N3C2=O)C(=O)O)S,1
C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,1
c1cc(oc1)CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl,1
CN(c1ccc(nc1)F)C(=O)CCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O,1
COCCCC/C(=N\OCCN)/c1ccc(cc1)C(F)(F)F,1
c1cc(ccc1NC(=O)CCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)F,1
CCCCCC[C@@H](C)NC=O,1
C1C(=CC(=O)NC1=O)c2[nH]nc(n2)C3=CC(=O)NC(=C3)C#N,1
COc1ccc(cc1)N2CCN(CC2)c3c4ccccc4nc(n3)c5ccccn5,1
Cc1cc2c3c(c1C)C(CC3=NC4=C(N2C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)N=C(NC4=O)O)(C)C,1
C[P@](=O)(N[C@H](CCC(=O)O)C(=O)O)O,1
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[P@](=O)(O)[O-])O)O)O)OP(=O)(O)O,1
c1ccc(cc1)OCC(=O)N2CCC[C@H]2C3=NC(=C(C(=O)N3)O)C(=O)O,1
c1cc(cnc1)S(=O)(=O)Nc2c(ncs2)C(=O)O,1
c1ccc(cc1)CCNC(=O)C2=C(C(=O)NC(=N2)[C@@H]3CCCN3C(=O)COc4ccccc4Cl)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(C[P@@](=O)(O)OP(=O)(O)O)O)O)O)N=C(NC2=O)N,1
C([C@H](C=O)O)OP(=O)(O)O,1
CC(C)(C(=O)N1CCC[C@@H]1C2=NC(=C(C(=O)N2)O)C(=O)O)Oc3ccc(cc3)Cl,1
[H]/N=C(/N)\NCCC[C@@H]([C@@H](C(=O)O)N)O,1
C([C@H](COP(=O)(O)O)O)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O[P@](=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N,1
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)OS(=O)(=O)O)O,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)CN)O)O)N,1
C1=COC(=C(C1=O)O)C(=O)O,1
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)OP(=O)(O)O,1
C(CC(=O)O)[C@H](CP(=O)(O)O)C(=O)O,1
c1cc(ncc1NC(=O)CCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)F,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)([O-])OC(=O)C[NH3+])O)O)N,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O[P@@](=O)(O)OP(=O)(O)O)S)O)O)N=C(NC2=O)N,1
c1ccc(cc1)[C@H](CO)NC[C@@H]2[C@H]([C@H](CN2)O)O,1
c1ccc(cc1)[C@@H](CO)NC[C@@H]2[C@H]([C@H](CN2)O)O,1
C[C@@H]1[C@@H]([C@@H]([C@H](N1)CN[C@@H](CO)c2ccccc2)O)O,1
c1cc(c(cc1Cl)Cl)\C=C\C(=O)NO,1
c1cc(ccc1\C=C\C(=O)NO)Cl,1
c1ccc(cc1)[C@H](CO)NC[C@@H]2[C@H]([C@H](C(=O)N2)O)O,1
CN1[C@@H]([C@H]([C@H](C1=O)O)O)CN[C@@H](CO)c2ccccc2,1
c1ccc(cc1)N(CCNC(=O)c2ccc(nc2)F)C(=O)CCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O,1
C1=C(O[C@H]([C@@H]([C@H]1O)O)O)C(=O)O,1
C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(CP(=O)(O)O)O)O)O)N=C(NC2=O)N,1
[C@@H]1([C@@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)O)O)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N=C(NC2=O)N,1
c1c(cc(c(c1O)O)O)C(=O)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O)N=C(NC2=O)N,1
CCCCCCCCOCC(CO[P@](=O)(O)OCCN)O[P@](=O)(CCCCCCC)O,1
C(CS[C@@H](CC(=O)O)C(=O)O)NC(=N)N,1
C[N@](CCCCc1ccccc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,1
C[C@H](C(=O)NC[P@@](=O)(CCCCNCCCCN)OP(=O)(O)O)NC(=O)CC[C@H](C(=O)O)N,1
COc1ccc(cc1)c2c(c([nH]n2)N)c3cccc(c3)c4cccc(c4)N,1
CC(=CCC/C(=C/CCC(=CCCC(=CCS[P@@](=O)(O)OP(=O)(O)O)C)C)/C)C,1
C1C([C@@H]([C@H]([N@@]1CC(C(CO)OS([O-])([O-])[O-])O)CO)O)O,1
c1cc(ccc1NC(=O)O/N=C\2/[C@@H]([C@H]([C@@H]([C@H](N2)CO)O)O)O)Cl,1
c1c[n+]2c([nH]1)[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O,1
c1c(cc(c(c1O)O)O)/C=N/NC(=O)c2cc(c(c(c2)O)O)O,1
[C@H]([C@@H]([C@@H](C(=O)[O-])O)O)([C@H](C(=O)[O-])O)O,1
COc1ccc(cc1)Cn2ccc3c2cc(cc3)C(=O)NO,1
CCCCCCCCCCOCC(COCC(F)(F)F)O[P@@](=O)(O)OC,1
C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,1
C([C@@H]([C@H](C(=O)[O-])O)O)C(=O)C(=O)[O-],1
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](S1)O)O)O)O)O,1
c1ccc(cc1)SCn2cc(nn2)c3cccc(c3)C(=O)NO,1
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)NC,1
C([C@@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O,1
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO)O)O,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(N)O)O)O)N=C(NC2=O)N,1
C[C@@H](CNc1ccc(cc1)OC(F)(F)F)NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2)NC(=O)N3CCOCC3,1
c1ccc2c(c1)NC(=O)[C@H](S2)CC(=O)NO,1
Cn1cc(c2c1cccc2)CNCC3CCN(CC3)c4ncc(cn4)C(=O)NO,1
CO[C@@H]1[C@H]([C@H]([C@H]([C@H]1O)O)O)N,1
C([C@H]([C@H]([C@@H]([C@H](COP(=O)(O)O)O)O)O)O)OP(=O)(O)O,1
Cc1ccc(cc1NC(=O)c2ccccc2)C(=O)NO,1
C(C(COP(=O)([O-])[O-])O)O,1
CC(=CCC/C(=C/CO[P@@](=O)(O)OP(=O)(O)O)/C)C,1
c1nc2c(n1[C@H]3[C@H]4[C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O[P@@](=O)(O4)O)N=C(NC2=O)N,1
COc1ccc(cc1NC(=O)c2ccccc2)C(=O)NO,1
COc1ccc(cc1NC(=O)c2ccc(cc2)c3ccccc3)C(=O)NO,1
c1cc2ccsc2c(c1)C(=O)Nc3cc(ccc3Cl)C(=O)NO,1
c1ccc(cc1)NC(=O)c2cccc(c2)C(=O)NO,1
c1cc(c(c(c1)O)C(=O)O)O,1
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CO[P@](=O)(O)OP(=O)(O)O)/C)/C)/C)C,1
COc1ccc(cc1NC(=O)Cc2ccccc2)C(=O)NO,1
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)[C@@H](F)P(=O)(O)O)O)O)O)O,1
c1cc(ccc1Oc2ccc(cc2n3cc(nn3)C(=O)NO)Cl)F,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=S)(O)O)O)O)N=C(NC2=O)N,1
CC(=CCCC(=CCS[P@](=O)(O)OP(=O)(O)O)C)C,1
c1cc(c(cc1C(=O)NO)NC(=O)c2ccc(cc2Cl)Cl)Cl,1
c1ccc(cc1)c2nc(sn2)N3CCNCC3,1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,1
c1cc(c(cc1O)C(=O)O)O,1
C(CC(=O)O)CC(=O)O,1
C([C@]1([C@H]([C@@H]([C@@H](C(O1)F)O)O)O)F)O,1
c1[nH]c2c(n1)C(=O)NC(=N2)N,1
[H]/N=C(\N)/Nc1ccc(c(c1)/C=N/[C@@H](C)C(=O)O)O,1
CC(C)(C)C[C@H](CC(=O)O)O,1
c1ccc2cc(ccc2c1)C[C@H](C(=O)NO)NS(=O)(=O)c3ccc4ccccc4c3,1
c1cc(c(c(c1)Cl)C(=O)CC(=O)C(=O)O)Cl,1
c1cc(c(c(c1)F)C(=O)CC(=O)C(=O)O)F,1
c1ccc(c(c1)C(=O)/C=C(/C(=O)O)\O)[N+](=O)[O-],1
c1cc(ccc1CC(=O)N2CCC[C@H]2C3=NC(=C(C(=O)N3)O)C(=O)O)Cl,1
COCCNC(=O)C1=C(C(=O)NC(=N1)[C@@H]2CCCN2C(=O)COc3ccccc3)O,1
c1ccc(cc1)CCNC(=O)C2=C(C(=O)NC(=N2)[C@@H]3CCCN3C(=O)c4c(cccc4Cl)Cl)O,1
c1ccc(cc1)CCNC(=O)C2=C(C(=O)NC(=N2)[C@@H]3CCCN3C(=O)c4c(cccc4F)F)O,1
c1ccc2c(c1)CC(C2)NC(=O)C3=C(C(=O)NC(=N3)[C@@H]4CCCN4C(=O)c5c(cncc5Cl)Cl)O,1
c1ccc(cc1)OCCNC(=O)C2=C(C(=O)NC(=N2)[C@@H]3CCCN3C(=O)COc4ccccc4Cl)O,1
COc1cc2c(cc1OC)CC(C2)NC(=O)C3=C(C(=O)NC(=N3)[C@@H]4CCCN4C(=O)CSc5ccccc5Cl)O,1
C/C(=C\P(=O)(O)O)/C(=O)O,1
c1ccc(cc1)Cn2cc(cn2)OC3=Nc4cnccc4C(=O)N3,1
Cc1ccc(c(c1F)C(=O)C=C(C(=O)O)O)F,1
c1ccc(cc1)C2=CC(=O)NC(=N2)SCC#N,1
C(CSC[C@H]([C@H](C(=O)NO)O)O)[C@@H](C(=O)O)N,1
CCCCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,1
C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)NCP(=O)(O)O,1
C=CC(=O)N1CCCN(CC1)c2cc(nc(n2)c3ccccn3)NCCC(=O)O,1
C=CS(=O)(=O)N1CCCN(CC1)c2cc(nc(n2)c3ccccn3)NCCC(=O)O,1
c1cc(cc(c1)N)[C@H](c2cc3c(s2)c(ccn3)C(=O)O)OCCN4CCCCC4,1
C=CC(=O)Nc1cccc(c1)[C@H](c2cc3c(s2)c(ccn3)C(=O)O)OCCN4CCCCC4,1
CCC[C@H](CC1(CCCC1)C(=O)N[C@H](Cc2ncc(o2)c3ccccc3)C(=O)O)C(=O)O,1
c1ccc(cc1)COc2ccc(cc2)C[C@@H](CN(C(=O)CCCCC(=O)O)O)N,1
c1ccc(cc1)c2cnc3n2CCN(C3)C(=O)c4ccc(s4)C(=O)NO,1
c1cncc2c1C(=O)NC(=N2)Oc3c[nH]nc3,1
C(C[C@@H](C(=O)O)N)CNC(=N)NO,1
CC(C)[C@H](C(=O)NO)N,1
CN(C)c1ccc(cc1)C(=O)N(Cc2ccc(cc2)C(=O)NO)CC(=O)NCc3ccccc3,1
Cc1cc(cc(c1)C(=O)N(Cc2ccc(cc2)C(=O)NO)CC(=O)NC3CCCCC3)C,1
Cc1ccc(cc1)NC(=O)CN(Cc2ccc(cc2)C(=O)NO)C(=O)c3ccc(cc3)N(C)C,1
C[P@](=O)(CC(=O)CC(=O)O)O,1
CN(Cc1ccc(cc1F)C(=O)NO)CC23CC4CC(C2)CC(C4)C3,1
C(C[C@@](CC(=O)O)(C(=O)O)O)C(=O)O,1
C(C[C@@H](C(=O)O)N)CC(=O)N[C@@H](CS)C(=O)NCC(=O)O,1
CSSCC[C@@H](C(=O)O)N,1
C(CS)[C@@H](C(=O)O)N,1
C(C(=O)O)N(C=O)O,1
[C@@H]([C@@H](C(=O)NO)O)([C@@H](C(=O)O)O)O,1
Cc1ncc2c(n1)N[C@]3([N@@](C2)C(=C(S3)CCO[P@](=O)(O)OP(=O)(O)O)C)[C@H](C)O,1
c1ccc(cc1)C[C@H](C(=O)O)O,1
C(C[C@@H](C(=O)O)N)CC(=O)N[C@@H](CS)C(=O)N[C@@H](C(C(F)(F)F)C(F)(F)F)C(=O)O,1
c1c(nc2c(n1)N=C(NC2=O)N)CO[P@](=O)(O)OP(=O)(O)O,1
c1cc(ccc1[C@@H](C(=O)O)O)O,1
c1cc(cnc1)CNc2c(cn[nH]2)C(=O)N,1
CC(C)N(C(=O)C(=O)O)O,1
[H]/N=C\NCCS[C@H]1C[C@@H](N=C1C(=O)O)[C@@H]([C@@H](C)O)C(=O)O,1
C(/C(=C/C(=O)C(=O)O)/C(=O)O)C(=O)O,1
CC1=CC(=O)C(=C(O1)C(=O)O)O,1
CC1=C(C=C(C(=O)C(=C1)O)O)C(=O)O,1
C[C@H](C[C@@H](C(=O)O)N)CO,1
CCCCCC(=O)N[C@H]1CCOC1=O,1
CC(C)C[C@@H](C=O)[C@@H](C(=O)NO)O,1
c1cc(cc(c1)Cl)CCCNCCc2ccnc(n2)n3ccnc3,1
Cc1c(c(nc(n1)c2ccccn2)NCCc3ccccc3)Cl,1
CC(C)(C)OC(=O)Nc1cccnc1C(=O)Nc2nccs2,1
CC(C)(C)C(=O)Nc1cccnc1C(=O)Nc2nccs2,1
C([C@@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O,1
c1ccc(cc1)C(=O)C[C@H]2CC[C@H]([C@H]3[N@]2C[C@H]([C@H]3O)O)O,1
Cc1ccc(cc1)C(=O)C[C@H]2CC[C@H]([C@H]3[N@]2C[C@H]([C@H]3O)O)O,1
CC(C)(C)c1ccc(cc1)C(=O)C[C@H]2CC[C@H]([C@H]3[N@]2C[C@H]([C@H]3O)O)O,1
CC(C)(C)c1ccc(cc1)CC[C@H]2CC[C@H]([C@H]3[N@]2C[C@H]([C@H]3O)O)O,1
CC(C)(C)c1ccc(cc1)CC[C@@H]2CC[C@H]([C@H]3[N@]2C[C@H]([C@H]3O)O)O,1
CC(C)(C)c1ccc(cc1)C(=O)C[C@@H]2CC[C@H]([C@H]3[N@]2C[C@H]([C@H]3O)O)O,1
c1[nH]c2c(n1)N=CNC2=O,1
c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(=O)O)C(=O)N,1
CCCCCCCNC=O,1
c1nc2c(c(n1)O)NCN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,1
CS(=O)(=O)Nc1cc(cc(c1)NS(=O)(=O)C)C2=CC(=CC(=O)N2O)c3ccccc3,1
C1=CNC(=O)N[C@H]1O,1
c1cc(c2c(c1C(=O)O)cc(cn2)N3CCNCC3)O,1
c1cc(ccc1O)O,1
c1cc(cc(c1)Cl)c2c[nH]cn2,1
c1cc(c(cc1O)O)O,1
CC1(C(=O)NC(=O)NC1=O)c2ccc(cc2)Oc3ccccc3,1
c1cc(c(cc1N/C(=N\O)/c2c(non2)SCCNS(=O)(=O)N)Br)F,1
c1ccc2c(c1)C=CN(C2=S)O,1
c1cc2cccnc2c(c1)O,1
c1cc(cnc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,1
COc1ccc(cc1)S(=O)(=O)[N@@](C[C@@H](CO)O)CC(=O)N=O,1
COc1ccc(cc1)S(=O)(=O)N[C@H](CO)C(=O)N=O,1
c1ccc(cc1)c2ccc(cc2)S(=O)(=O)NCC(=O)NO,1
c1cc(ccc1F)S(=O)(=O)N(CCO)CC(=O)N=O,1
c1cc(ccc1F)S(=O)(=O)NCC(=O)N=O,1
c1ccc(cc1)S(=O)(=O)NCC(=O)N=O,1
c1c(nc[nH]1)CC(COP(=O)(O)O)N,1
c1c(nc[nH]1)CCN,1
c1c([nH+]c[nH]1)C[C@@H](CO)N,1
Cc1ccc(c(c1)S)O,1
CCCCCCCCCC(=O)N[C@H]1CCSC1=O,1
c1ccc2c(c1)c(c[nH]2)C[C@@H](CC(=O)O)N,1
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccc(cc1)OC)C(=O)NC,1
Cc1ncc2c(n1)N[C@@H]3[N@@](C2)C(=C(S3)CCO[P@](=O)(O)OP(=O)(O)O)C,1
Cc1c(sc([n+]1Cc2cnc(nc2N)C)C(=O)C)CCO[P@@](=O)(O)OP(=O)(O)O,1
c1ccc(c(c1)O)S,1
CC(=O)N[C@@H]1[C@H]([C@H]([C@H](S[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,1
CCCCCCCCC[C@H](CC(=O)O)O,1
C([C@H]([C@@H](/C(=N/O)/O)O)O)O,1
C(CSC[C@@H]([C@H](C(=O)NO)O)O)[C@@H](C(=O)O)N,1
C[C@@H](C(=O)O)NC(=O)[C@H](Cc1ccccc1)C[P@](=O)([C@H](C)NC(=O)CC[C@@H](C(=O)N2CCCC2C#N)N)O,1
C([C@H]([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)OP(=O)(O)O,1
Cc1c(nc(c(c1O[P@@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3N=C(NC4=O)N)O)O)C)O)CC=O,1
C[C@H](C(=O)O)NC(=O)CCS,1
[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,1
CCCCCc1ccc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)N(CCN3CCOCC3)[C@H](C(C)C)C(=O)NO,1
c1c(cc(c(c1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,1
c1c(c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N)N,1
c1c(c(cc(c1N)S(=O)(=O)N)S(=O)(=O)N)C(F)(F)F,1
[C@@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O,1
c1ccc(c(c1)C(=O)CC(=O)C(=O)O)Br,1
Cc1ccc(c(c1Cl)C(=O)CC(=O)C(=O)O)F,1
CC(C)c1ccccc1Nc2[nH]nc(n2)SCc3cccs3,1
c1ccc2c(c1)c(c[nH]2)CC(=O)O,1
Cc1ccc(cc1)[C@H](CCC(=O)N(C)O)P(=O)(O)O,1
C([C@@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O,1
c1c(nnn1c2c(c(c(c(c2F)F)S(=O)(=O)N)F)F)CC3CCCCC3,1
Cc1ccc-2c(n1)SCc3c2n(nc3)c4ccc(cc4)S(=O)(=O)N,1
C1[C@@H]([C@H]([C@@H](C(=O)N1)O)O)CO,1
CC(C)OP(=O)(c1ccccc1CS)OC(C)C,1
c1c([nH]cn1)[C@@H]([C@H](COP(=O)(O)O)O)O,1
CC#CCOc1ccc(cc1)S(=O)(=O)[N@@]2CCSC([C@@H]2C(=O)NO)(C)C,1
c1ccc(c(c1)c2nc(co2)C(=O)NO)C(F)(F)F,1
CC#CCOc1ccc(cc1)CNS(=O)(=O)N,1
c1cc2c(cc1S(=O)(=O)N)S(=O)(=O)NC2=O,1
c1c[nH+]c[nH]1,1
c1c(c2c([nH]1)c(ncn2)O)[C@H]3[C@@H]([C@@H]([C@H](N3)CO)O)O,1
c1nc2c(c(n1)OP(=O)(O)O)ncn2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,1
c1cc2cccnc2c(c1)C[N@]3C[C@@H]([C@@H]([C@H]3CO)O)O,1
c1c(c2c([nH]1)C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](N3)COP(=O)(O)O)O)O,1
c1ccc(cc1)C2CCN(CC2)c3ccc(cc3)S(=O)(=O)NCC(=O)O,1
c1ccc(cc1)COC(=O)N[C@H](CC(=O)Nc2nnc(s2)S)c3ccccc3,1
CNC(=O)[C@H](Cc1c(c(c(c(c1F)F)F)F)F)NC(=O)Nc2nnc(s2)S,1
CCCCCCCCCCCCCCCCCCOC[C@H](CO[P@@](=O)(O)OCCSC)NC(=O)C,1
CC(C)C[C@H](C(=O)OC)N(C(=O)C)O,1
c1ccc(cc1)C[C@H](C(=O)O)NC(=O)NO,1
c1ccc(cc1)C[C@@H](C(=O)O)NC(=O)N,1
C[C@H](C(=O)O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)Nc2ccccc2,1
COc1cccc(c1)N2C(=Cc3cc(sc3S2(=O)=O)S(=O)(=O)N)CN4CCOCC4,1
COCCC[N@]1C=C(c2cc(sc2S1(=O)=O)S(=O)(=O)N)N,1
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC(C)C(=O)NCCN)C(C)(C)C,1
c1cc(cc(c1)O)N2C(=Cc3cc(sc3S2(=O)=O)S(=O)(=O)N)CN4CCOCC4,1
C1(C(C(C(C(C1O)O)O)O)O)O,1
c1cc(ccc1CNC(=O)c2ccc(cc2)S(=O)(=O)N)F,1
c1cc(ccc1C(=O)NCc2ccc(cc2F)F)S(=O)(=O)N,1
c1ccc(cc1)COc2ccc(cc2)CC(=O)O,1
c1cc(ccc1C(=O)NCc2cc(ccc2F)F)S(=O)(=O)N,1
c1cc(ccc1C(=O)NCc2ccc(c(c2F)F)F)S(=O)(=O)N,1
c1cc(ccc1C(=O)NCc2c(cc(cc2F)F)F)S(=O)(=O)N,1
c1cc(ccc1C(=O)NCc2cc(c(c(c2)F)F)F)S(=O)(=O)N,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)OC(=O)CN[C@@H](CCCNC(=N)N)C(=O)O)O)O)N,1
[C@H]1([C@H](C([C@@H]([C@@H](C1O)O)O)OP(=O)([O-])[O-])O)O,1
CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O,1
c1cc(ccc1C[C@H](C(=O)NO)N)I,1
CC(C)CCO[P@@](=O)(O)OP(=O)(O)O,1
CC(C)S[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,1
CC(C)C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)O,1
CC(=C)CCS[P@@](=O)(O)OP(=O)(O)O,1
[H]/N=N/C(=O)c1ccncc1,1
C1COCCN1C(=S)S,1
c1ccc(cc1)C2(CCN(CC2)C(=S)S)C#N,1
c1nc2c(c(n1)O)ncn2[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O,1
c1ccc(c(c1)COC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)OP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=CC(=O)NC4=O)O)O)O)O)O)[N+](=O)O,1
CCCCCNS(=O)(=O)c1cc(ccc1C(=O)O)S(=O)(=O)N,1
c1cc(ccc1c2ccc(c(c2)NC(=O)C3CCOCC3)N)F,1
c1c([nH]cn1)[C@@H]([C@@H](COP(=O)(O)O)O)O,1
c1cc(ccc1c2cc(c(c(c2)F)F)F)[C@H](C(=O)NO)NC(=O)[C@H](C(F)(F)F)F,1
c1cc(ccc1c2cc(c(c(c2)F)F)F)[C@H](C(=O)NO)NC(=O)C3CCCC3,1
c1cc(ccc1c2cc(c(c(c2)F)F)F)[C@H](C(=O)NO)NC(=O)C3CCCCC3,1
CC(=O)NCCOc1cc(ccc1C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)Br,1
c1cc(ccc1c2cc(c(c(c2)F)F)F)[C@H](C(=O)NO)NC(=O)C3CCOCC3,1
c1ccc(c(c1)C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)OCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3,1
c1ccc(c(c1)NC(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)OCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3,1
c1cc(ccc1CN(CCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3)Br,1
C[C@@H]1C(=O)Nc2cc(ccc2S1)C(=O)NO,1
c1cc(ccc1C(F)(F)F)NC(=O)Nc2cc(cc(c2O)N(=O)=O)S(=O)(=O)N,1
c1cc(c(cc1Br)OCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3)NC(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O,1
